schema_version	rds_id	canonical_symbol	symbol_hgnc_current	reference_class	hgnc_id	ensembl_id_stable	chromosome	gene_type	sub_mito_localization	mapped_feature	measured	test_eligible
mitochondrial_reference_inventory_v1	oligodendrocytes	SFXN2	SFXN2	core_mito_protein	HGNC:16086	ENSG00000156398	chr10	protein_coding	MIM	SFXN2	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SFXN3	SFXN3	core_mito_protein	HGNC:16087	ENSG00000107819	chr10	protein_coding	MIM	SFXN3	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SFXN4	SFXN4	core_mito_protein	HGNC:16088	ENSG00000183605	chr10	protein_coding	MIM	SFXN4	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SFXN5	SFXN5	core_mito_protein	HGNC:16073	ENSG00000144040	chr2	protein_coding	MIM	SFXN5	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SHMT2	SHMT2	core_mito_protein	HGNC:10852	ENSG00000182199	chr12	protein_coding	Matrix	SHMT2	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SIRT3	SIRT3	core_mito_protein	HGNC:14931	ENSG00000142082	chr11	protein_coding	Matrix	SIRT3	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SIRT4	SIRT4	core_mito_protein	HGNC:14932	ENSG00000089163	chr12	protein_coding	Matrix	SIRT4	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SIRT5	SIRT5	core_mito_protein	HGNC:14933	ENSG00000124523	chr6	protein_coding	Matrix	SIRT5	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A1	SLC25A1	core_mito_protein	HGNC:10979	ENSG00000100075	chr22	protein_coding	MIM	SLC25A1	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A10	SLC25A10	core_mito_protein	HGNC:10980	ENSG00000183048	chr17	protein_coding	MIM	SLC25A10	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A11	SLC25A11	core_mito_protein	HGNC:10981	ENSG00000108528	chr17	protein_coding	MIM	SLC25A11	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A12	SLC25A12	core_mito_protein	HGNC:10982	ENSG00000115840	chr2	protein_coding	MIM	SLC25A12	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A13	SLC25A13	core_mito_protein	HGNC:10983	ENSG00000004864	chr7	protein_coding	MIM	SLC25A13	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A14	SLC25A14	core_mito_protein	HGNC:10984	ENSG00000102078	chrX	protein_coding	MIM	SLC25A14	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A15	SLC25A15	core_mito_protein	HGNC:10985	ENSG00000102743	chr13	protein_coding	MIM	ORC1;SLC25A15	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A16	SLC25A16	core_mito_protein	HGNC:10986	ENSG00000122912	chr10	protein_coding	MIM	GDA;SLC25A16	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A18	SLC25A18	core_mito_protein	HGNC:10988	ENSG00000182902	chr22	protein_coding	MIM	SLC25A18	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A19	SLC25A19	core_mito_protein	HGNC:14409	ENSG00000125454	chr17	protein_coding	MIM	SLC25A19	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A20	SLC25A20	core_mito_protein	HGNC:1421	ENSG00000178537	chr3	protein_coding	MIM	SLC25A20	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A21	SLC25A21	core_mito_protein	HGNC:14411	ENSG00000183032	chr14	protein_coding	MIM	ODC1;SLC25A21	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A22	SLC25A22	core_mito_protein	HGNC:19954	ENSG00000177542	chr11	protein_coding	MIM	SLC25A22	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A23	SLC25A23	core_mito_protein	HGNC:19375	ENSG00000125648	chr19	protein_coding	MIM	APC2;SLC25A23	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A24	SLC25A24	core_mito_protein	HGNC:20662	ENSG00000085491	chr1	protein_coding	MIM	SLC25A24	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A25	SLC25A25	core_mito_protein	HGNC:20663	ENSG00000148339	chr9	protein_coding	MIM	SLC25A25	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A26	SLC25A26	core_mito_protein	HGNC:20661	ENSG00000144741	chr3	protein_coding	MIM	SLC25A26	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A27	SLC25A27	core_mito_protein	HGNC:21065	ENSG00000153291	chr6	protein_coding	MIM	SLC25A27	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A28	SLC25A28	core_mito_protein	HGNC:23472	ENSG00000155287	chr10	protein_coding	MIM	SLC25A28	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A29	SLC25A29	core_mito_protein	HGNC:20116	ENSG00000197119	chr14	protein_coding	MIM	SLC25A29	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A3	SLC25A3	core_mito_protein	HGNC:10989	ENSG00000075415	chr12	protein_coding	MIM	SLC25A3	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A30	SLC25A30	core_mito_protein	HGNC:27371	ENSG00000174032	chr13	protein_coding	MIM	SLC25A30	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A31	SLC25A31	core_mito_protein	HGNC:25319	ENSG00000151475	chr4	protein_coding	MIM	SLC25A31	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A32	SLC25A32	core_mito_protein	HGNC:29683	ENSG00000164933	chr8	protein_coding	MIM	SLC25A32	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A33	SLC25A33	core_mito_protein	HGNC:29681	ENSG00000171612	chr1	protein_coding	MIM	SLC25A33	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A34	SLC25A34	core_mito_protein	HGNC:27653	ENSG00000162461	chr1	protein_coding	MIM	SLC25A34	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A35	SLC25A35	core_mito_protein	HGNC:31921	ENSG00000125434	chr17	protein_coding	MIM	SLC25A35	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A36	SLC25A36	core_mito_protein	HGNC:25554	ENSG00000114120	chr3	protein_coding	MIM	SLC25A36	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A37	SLC25A37	core_mito_protein	HGNC:29786	ENSG00000147454	chr8	protein_coding	MIM	MSC;SLC25A37	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A38	SLC25A38	core_mito_protein	HGNC:26054	ENSG00000144659	chr3	protein_coding	MIM	SLC25A38	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A39	SLC25A39	core_mito_protein	HGNC:24279	ENSG00000013306	chr17	protein_coding	MIM	SLC25A39	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A4	SLC25A4	core_mito_protein	HGNC:10990	ENSG00000151729	chr4	protein_coding	MIM	SLC25A4	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A40	SLC25A40	core_mito_protein	HGNC:29680	ENSG00000075303	chr7	protein_coding	MIM	SLC25A40	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A41	SLC25A41	core_mito_protein	HGNC:28533	ENSG00000181240	chr19	protein_coding	MIM	SLC25A41	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A42	SLC25A42	core_mito_protein	HGNC:28380	ENSG00000181035	chr19	protein_coding	MIM	SLC25A42	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A43	SLC25A43	core_mito_protein	HGNC:30557	ENSG00000077713	chrX	protein_coding	MIM	SLC25A43	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A44	SLC25A44	core_mito_protein	HGNC:29036	ENSG00000160785	chr1	protein_coding	MIM	SLC25A44	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A45	SLC25A45	core_mito_protein	HGNC:27442	ENSG00000162241	chr11	protein_coding	MIM	SLC25A45	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A46	SLC25A46	core_mito_protein	HGNC:25198	ENSG00000164209	chr5	protein_coding	MOM	SLC25A46	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A47	SLC25A47	core_mito_protein	HGNC:20115	ENSG00000140107	chr14	protein_coding	MIM	SLC25A47	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A48	SLC25A48	core_mito_protein	HGNC:30451	ENSG00000145832	chr5	protein_coding	MIM	SLC25A48	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A5	SLC25A5	core_mito_protein	HGNC:10991	ENSG00000005022	chrX	protein_coding	MIM	SLC25A5	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A51	SLC25A51	core_mito_protein	HGNC:23323	ENSG00000122696	chr9	protein_coding	MIM	SLC25A51	TRUE	FALSE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A52	SLC25A52	core_mito_protein	HGNC:23324	ENSG00000141437	chr18	protein_coding	MIM	SLC25A52	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A53	SLC25A53	core_mito_protein	HGNC:31894	ENSG00000269743	chrX	protein_coding	MIM	SLC25A53	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC25A6	SLC25A6	core_mito_protein	HGNC:10992	ENSG00000169100	chrX	protein_coding	MIM	SLC25A6	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC30A9	SLC30A9	core_mito_protein	HGNC:1329	ENSG00000014824	chr4	protein_coding	MIM	SLC30A9	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLC8B1	SLC8B1	core_mito_protein	HGNC:26175	ENSG00000089060	chr12	protein_coding	MIM	SLC8B1	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SLIRP	SLIRP	core_mito_protein	HGNC:20495	ENSG00000119705	chr14	protein_coding	Matrix	SLIRP	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SMDT1	SMDT1	core_mito_protein	HGNC:25055	ENSG00000183172	chr22	protein_coding	MIM	SMDT1	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SMIM20	SMIM20	core_mito_protein	HGNC:37260	ENSG00000250317	chr4	protein_coding	MIM	SMIM20	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SMIM8	SMIM8	core_mito_protein	HGNC:21401	ENSG00000111850	chr6	protein_coding	MOM	SMIM8	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SNAP29	SNAP29	core_mito_protein	HGNC:11133	ENSG00000099940	chr22	protein_coding	IMS	SNAP29	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SND1	SND1	core_mito_protein	HGNC:30646	ENSG00000197157	chr7	protein_coding	unknown	SND1	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SOD1	SOD1	core_mito_protein	HGNC:11179	ENSG00000142168	chr21	protein_coding	IMS	SOD1	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SOD2	SOD2	core_mito_protein	HGNC:11180	ENSG00000291237	chr6	protein_coding	Matrix	SOD2	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SPATA19	SPATA19	core_mito_protein	HGNC:30614	ENSG00000166118	chr11	protein_coding	unknown	SPATA19	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SPATA20	SPATA20	core_mito_protein	HGNC:26125	ENSG00000006282	chr17	protein_coding	Matrix	SPATA20	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SPG7	SPG7	core_mito_protein	HGNC:11237	ENSG00000197912	chr16	protein_coding	MIM	SPG7	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SPHK2	SPHK2	core_mito_protein	HGNC:18859	ENSG00000063176	chr19	protein_coding	MIM	SPHK2	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SPHKAP	SPHKAP	core_mito_protein	HGNC:30619	ENSG00000153820	chr2	protein_coding	MIM	SPHKAP	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SPIRE1	SPIRE1	core_mito_protein	HGNC:30622	ENSG00000134278	chr18	protein_coding	MOM	SPIRE1	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SPR	SPR	core_mito_protein	HGNC:11257	ENSG00000116096	chr2	protein_coding	unknown	SPR	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SPRYD4	SPRYD4	core_mito_protein	HGNC:27468	ENSG00000176422	chr12	protein_coding	Matrix	SPRYD4	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SPTLC2	SPTLC2	core_mito_protein	HGNC:11278	ENSG00000100596	chr14	protein_coding	Membrane	SPTLC2	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SQOR	SQOR	core_mito_protein	HGNC:20390	ENSG00000137767	chr15	protein_coding	MIM	SQOR	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SSBP1	SSBP1	core_mito_protein	HGNC:11317	ENSG00000106028	chr7	protein_coding	Matrix	SSBP1	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	STAR	STAR	core_mito_protein	HGNC:11359	ENSG00000147465	chr8	protein_coding	MOM|IMS	STAR	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	STARD7	STARD7	core_mito_protein	HGNC:18063	ENSG00000084090	chr2	protein_coding	IMS	STARD7	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	STOM	STOM	core_mito_protein	HGNC:3383	ENSG00000148175	chr9	protein_coding	Membrane	STOM	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	STOML2	STOML2	core_mito_protein	HGNC:14559	ENSG00000165283	chr9	protein_coding	MIM	STOML2	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	STX17	STX17	core_mito_protein	HGNC:11432	ENSG00000136874	chr9	protein_coding	MOM	STX17	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	STYXL1	STYXL1	core_mito_protein	HGNC:18165	ENSG00000127952	chr7	protein_coding	Matrix	STYXL1	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SUCLA2	SUCLA2	core_mito_protein	HGNC:11448	ENSG00000136143	chr13	protein_coding	Matrix	SUCLA2	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SUCLG1	SUCLG1	core_mito_protein	HGNC:11449	ENSG00000163541	chr2	protein_coding	Matrix	SUCLG1	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SUCLG2	SUCLG2	core_mito_protein	HGNC:11450	ENSG00000172340	chr3	protein_coding	Matrix	SUCLG2	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SUGCT	SUGCT	core_mito_protein	HGNC:16001	ENSG00000175600	chr7	protein_coding	Matrix	SUGCT	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SUOX	SUOX	core_mito_protein	HGNC:11460	ENSG00000139531	chr12	protein_coding	IMS	SUOX	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SUPV3L1	SUPV3L1	core_mito_protein	HGNC:11471	ENSG00000156502	chr10	protein_coding	Matrix	SUPV3L1	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SURF1	SURF1	core_mito_protein	HGNC:11474	ENSG00000148290	chr9	protein_coding	MIM	SURF1	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	SYNJ2BP	SYNJ2BP	core_mito_protein	HGNC:18955	ENSG00000213463	chr14	protein_coding	MOM	SYNJ2BP	TRUE	FALSE
mitochondrial_reference_inventory_v1	oligodendrocytes	TACO1	TACO1	core_mito_protein	HGNC:24316	ENSG00000136463	chr17	protein_coding	Matrix	TACO1	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TAMM41	TAMM41	core_mito_protein	HGNC:25187	ENSG00000144559	chr3	protein_coding	MIM	TAMM41	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TARS2	TARS2	core_mito_protein	HGNC:30740	ENSG00000143374	chr1	protein_coding	Matrix	TARS2	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TAZ	TAFAZZIN	core_mito_protein	HGNC:11577	ENSG00000102125	chrX	protein_coding	IMS	TAZ	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TBRG4	TBRG4	core_mito_protein	HGNC:17443	ENSG00000136270	chr7	protein_coding	Matrix	TBRG4	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TCAIM	TCAIM	core_mito_protein	HGNC:25241	ENSG00000179152	chr3	protein_coding	Matrix	TCAIM	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TDRKH	TDRKH	core_mito_protein	HGNC:11713	ENSG00000182134	chr1	protein_coding	Membrane	TDRKH	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TEFM	TEFM	core_mito_protein	HGNC:26223	ENSG00000172171	chr17	protein_coding	Matrix	TEFM	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TFAM	TFAM	core_mito_protein	HGNC:11741	ENSG00000108064	chr10	protein_coding	Matrix	TFAM	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TFB1M	TFB1M	core_mito_protein	HGNC:17037	ENSG00000029639	chr6	protein_coding	Matrix	TFB1M	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TFB2M	TFB2M	core_mito_protein	HGNC:18559	ENSG00000162851	chr1	protein_coding	Matrix	TFB2M	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	THEM4	THEM4	core_mito_protein	HGNC:17947	ENSG00000159445	chr1	protein_coding	MIM	THEM4	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	THEM5	THEM5	core_mito_protein	HGNC:26755	ENSG00000196407	chr1	protein_coding	Matrix	THEM5	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	THG1L	THG1L	core_mito_protein	HGNC:26053	ENSG00000113272	chr5	protein_coding	Matrix	THG1L	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	THNSL1	THNSL1	core_mito_protein	HGNC:26160	ENSG00000185875	chr10	protein_coding	Matrix	THNSL1	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TIMM10	TIMM10	core_mito_protein	HGNC:11814	ENSG00000134809	chr11	protein_coding	MIM	TIMM10	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TIMM10B	TIMM10B	core_mito_protein	HGNC:4022	ENSG00000132286	chr11	protein_coding	MIM	TIMM10B	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TIMM13	TIMM13	core_mito_protein	HGNC:11816	ENSG00000099800	chr19	protein_coding	MIM	TIMM13	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TIMM17A	TIMM17A	core_mito_protein	HGNC:17315	ENSG00000134375	chr1	protein_coding	MIM	TIMM17A	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TIMM17B	TIMM17B	core_mito_protein	HGNC:17310	ENSG00000126768	chrX	protein_coding	MIM	TIMM17B	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TIMM21	TIMM21	core_mito_protein	HGNC:25010	ENSG00000075336	chr18	protein_coding	MIM	TIMM21	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TIMM22	TIMM22	core_mito_protein	HGNC:17317	ENSG00000177370	chr17	protein_coding	MIM	TIMM22	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TIMM23	TIMM23	core_mito_protein	HGNC:17312	ENSG00000265354	chr10	protein_coding	MIM	TIMM23	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TIMM29	TIMM29	core_mito_protein	HGNC:25152	ENSG00000142444	chr19	protein_coding	MIM	TIMM29	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TIMM44	TIMM44	core_mito_protein	HGNC:17316	ENSG00000104980	chr19	protein_coding	MIM	TIMM44	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TIMM50	TIMM50	core_mito_protein	HGNC:23656	ENSG00000105197	chr19	protein_coding	MIM	TIMM50	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TIMM8A	TIMM8A	core_mito_protein	HGNC:11817	ENSG00000126953	chrX	protein_coding	MIM	TIMM8A	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TIMM8B	TIMM8B	core_mito_protein	HGNC:11818	ENSG00000150779	chr11	protein_coding	MIM	TIMM8B	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TIMM9	TIMM9	core_mito_protein	HGNC:11819	ENSG00000100575	chr14	protein_coding	MIM	TIMM9	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TIMMDC1	TIMMDC1	core_mito_protein	HGNC:1321	ENSG00000113845	chr3	protein_coding	MIM	TIMMDC1	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TK2	TK2	core_mito_protein	HGNC:11831	ENSG00000166548	chr16	protein_coding	Matrix	TK2	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TMEM11	TMEM11	core_mito_protein	HGNC:16823	ENSG00000178307	chr17	protein_coding	MIM	TMEM11	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TMEM126A	TMEM126A	core_mito_protein	HGNC:25382	ENSG00000171202	chr11	protein_coding	MIM	TMEM126A	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TMEM126B	TMEM126B	core_mito_protein	HGNC:30883	ENSG00000171204	chr11	protein_coding	MIM	TMEM126B	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TMEM143	TMEM143	core_mito_protein	HGNC:25603	ENSG00000161558	chr19	protein_coding	MIM	TMEM143	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TMEM14C	TMEM14C	core_mito_protein	HGNC:20952	ENSG00000111843	chr6	protein_coding	MIM	TMEM14C	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TMEM177	TMEM177	core_mito_protein	HGNC:28143	ENSG00000144120	chr2	protein_coding	MIM	TMEM177	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TMEM186	TMEM186	core_mito_protein	HGNC:24530	ENSG00000184857	chr16	protein_coding	MIM	TMEM186	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TMEM205	TMEM205	core_mito_protein	HGNC:29631	ENSG00000105518	chr19	protein_coding	Membrane	TMEM205	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TMEM65	TMEM65	core_mito_protein	HGNC:25203	ENSG00000164983	chr8	protein_coding	MIM	TMEM65	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TMEM70	TMEM70	core_mito_protein	HGNC:26050	ENSG00000175606	chr8	protein_coding	MIM	TMEM70	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TMLHE	TMLHE	core_mito_protein	HGNC:18308	ENSG00000185973	chrX	protein_coding	Matrix	TMLHE	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TOMM20	TOMM20	core_mito_protein	HGNC:20947	ENSG00000173726	chr1	protein_coding	MOM	TOMM20	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TOMM20L	TOMM20L	core_mito_protein	HGNC:33752	ENSG00000196860	chr14	protein_coding	MOM	TOMM20L	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TOMM22	TOMM22	core_mito_protein	HGNC:18002	ENSG00000100216	chr22	protein_coding	MOM	TOMM22	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TOMM34	TOMM34	core_mito_protein	HGNC:15746	ENSG00000025772	chr20	protein_coding	MOM	TOMM34	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TOMM40	TOMM40	core_mito_protein	HGNC:18001	ENSG00000130204	chr19	protein_coding	MOM	TOMM40	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TOMM40L	TOMM40L	core_mito_protein	HGNC:25756	ENSG00000158882	chr1	protein_coding	MOM	TOMM40L	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TOMM5	TOMM5	core_mito_protein	HGNC:31369	ENSG00000175768	chr9	protein_coding	MOM	TOMM5	TRUE	FALSE
mitochondrial_reference_inventory_v1	oligodendrocytes	TOMM6	TOMM6	core_mito_protein	HGNC:34528	ENSG00000214736	chr6	protein_coding	MOM	TOMM6	TRUE	FALSE
mitochondrial_reference_inventory_v1	oligodendrocytes	TOMM7	TOMM7	core_mito_protein	HGNC:21648	ENSG00000196683	chr7	protein_coding	MOM	TOMM7	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TOMM70	TOMM70	core_mito_protein	HGNC:11985	ENSG00000154174	chr3	protein_coding	MOM	TOMM70	TRUE	TRUE
mitochondrial_reference_inventory_v1	oligodendrocytes	TOP1MT	TOP1MT	core_mito_protein	HGNC:29787	ENSG00000184428	chr8	protein_coding	Matrix	TOP1MT	TRUE	TRUE
